2025-01-08 15:17:23 +0000,2025-01-08 15:17:23 +0000,80
2025-01-08 15:17:25 +0000,2025-01-08 15:17:25 +0000,81
2025-01-08 15:17:29 +0000,2025-01-08 15:17:29 +0000,86
2025-01-08 15:17:34 +0000,2025-01-08 15:17:34 +0000,90
2025-01-08 15:17:40 +0000,2025-01-08 15:17:40 +0000,91
2025-01-08 15:17:48 +0000,2025-01-08 15:17:48 +0000,91
2025-01-08 15:17:52 +0000,2025-01-08 15:17:52 +0000,89
2025-01-08 15:17:58 +0000,2025-01-08 15:17:58 +0000,86
2025-01-08 15:18:03 +0000,2025-01-08 15:18:03 +0000,87
2025-01-08 15:18:04 +0000,2025-01-08 15:18:04 +0000,86
2025-01-08 15:18:09 +0000,2025-01-08 15:18:09 +0000,84
2025-01-08 15:18:18 +0000,2025-01-08 15:18:18 +0000,86
2025-01-08 15:18:20 +0000,2025-01-08 15:18:20 +0000,88
2025-01-08 15:18:24 +0000,2025-01-08 15:18:24 +0000,90
2025-01-08 15:18:29 +0000,2025-01-08 15:18:29 +0000,91
2025-01-08 15:18:38 +0000,2025-01-08 15:18:38 +0000,97
2025-01-08 15:18:43 +0000,2025-01-08 15:18:43 +0000,97
