2025-01-04 11:20:21 +0000,2025-01-04 11:20:21 +0000,85
2025-01-04 11:20:24 +0000,2025-01-04 11:20:24 +0000,84
2025-01-04 11:20:27 +0000,2025-01-04 11:20:27 +0000,85
2025-01-04 11:20:36 +0000,2025-01-04 11:20:36 +0000,99
2025-01-04 11:20:40 +0000,2025-01-04 11:20:40 +0000,100
2025-01-04 11:20:42 +0000,2025-01-04 11:20:42 +0000,99
2025-01-04 11:20:51 +0000,2025-01-04 11:20:51 +0000,100
2025-01-04 11:20:56 +0000,2025-01-04 11:20:56 +0000,102
2025-01-04 11:20:59 +0000,2025-01-04 11:20:59 +0000,100
2025-01-04 11:21:03 +0000,2025-01-04 11:21:03 +0000,94
2025-01-04 11:21:07 +0000,2025-01-04 11:21:07 +0000,96
2025-01-04 11:21:16 +0000,2025-01-04 11:21:16 +0000,94
2025-01-04 11:21:20 +0000,2025-01-04 11:21:20 +0000,92
2025-01-04 11:21:26 +0000,2025-01-04 11:21:26 +0000,93
2025-01-04 11:21:31 +0000,2025-01-04 11:21:31 +0000,93
2025-01-04 11:21:32 +0000,2025-01-04 11:21:32 +0000,93
2025-01-04 11:21:37 +0000,2025-01-04 11:21:37 +0000,95
2025-01-04 11:21:44 +0000,2025-01-04 11:21:44 +0000,90
2025-01-04 11:21:48 +0000,2025-01-04 11:21:48 +0000,94
2025-01-04 11:21:54 +0000,2025-01-04 11:21:54 +0000,95
2025-01-04 11:21:57 +0000,2025-01-04 11:21:57 +0000,95
2025-01-04 11:22:06 +0000,2025-01-04 11:22:06 +0000,91
2025-01-04 11:22:11 +0000,2025-01-04 11:22:11 +0000,91
2025-01-04 11:22:12 +0000,2025-01-04 11:22:12 +0000,90
2025-01-04 11:22:19 +0000,2025-01-04 11:22:19 +0000,94
2025-01-04 11:22:24 +0000,2025-01-04 11:22:24 +0000,90
2025-01-04 11:22:27 +0000,2025-01-04 11:22:27 +0000,91
2025-01-04 11:22:35 +0000,2025-01-04 11:22:35 +0000,87
2025-01-04 11:22:37 +0000,2025-01-04 11:22:37 +0000,85
2025-01-04 11:22:42 +0000,2025-01-04 11:22:42 +0000,85
2025-01-04 11:22:51 +0000,2025-01-04 11:22:51 +0000,85
2025-01-04 11:22:56 +0000,2025-01-04 11:22:56 +0000,83
2025-01-04 11:23:01 +0000,2025-01-04 11:23:01 +0000,81
2025-01-04 11:23:06 +0000,2025-01-04 11:23:06 +0000,80
2025-01-04 11:23:08 +0000,2025-01-04 11:23:08 +0000,80
2025-01-04 11:23:12 +0000,2025-01-04 11:23:12 +0000,80
2025-01-04 11:23:17 +0000,2025-01-04 11:23:17 +0000,82
2025-01-04 11:23:22 +0000,2025-01-04 11:23:22 +0000,87
