2025-01-03 15:50:59 +0000,2025-01-03 15:50:59 +0000,90
2025-01-03 15:51:06 +0000,2025-01-03 15:51:06 +0000,99
2025-01-03 15:51:08 +0000,2025-01-03 15:51:08 +0000,99
2025-01-03 15:51:12 +0000,2025-01-03 15:51:12 +0000,103
2025-01-03 15:51:17 +0000,2025-01-03 15:51:17 +0000,111
2025-01-03 15:51:22 +0000,2025-01-03 15:51:22 +0000,107
2025-01-03 15:51:27 +0000,2025-01-03 15:51:27 +0000,106
2025-01-03 15:51:36 +0000,2025-01-03 15:51:36 +0000,103
2025-01-03 15:51:37 +0000,2025-01-03 15:51:37 +0000,105
2025-01-03 15:51:46 +0000,2025-01-03 15:51:46 +0000,100
2025-01-03 15:51:49 +0000,2025-01-03 15:51:49 +0000,101
2025-01-03 15:51:52 +0000,2025-01-03 15:51:52 +0000,102
2025-01-03 15:52:01 +0000,2025-01-03 15:52:01 +0000,104
2025-01-03 15:52:05 +0000,2025-01-03 15:52:05 +0000,103
2025-01-03 15:52:07 +0000,2025-01-03 15:52:07 +0000,104
2025-01-03 15:52:14 +0000,2025-01-03 15:52:14 +0000,107
