2025-01-03 15:56:56 +0000,2025-01-03 15:56:56 +0000,95
2025-01-03 15:57:01 +0000,2025-01-03 15:57:01 +0000,92
2025-01-03 15:57:06 +0000,2025-01-03 15:57:06 +0000,99
2025-01-03 15:57:11 +0000,2025-01-03 15:57:11 +0000,109
2025-01-03 15:57:16 +0000,2025-01-03 15:57:16 +0000,115
2025-01-03 15:57:19 +0000,2025-01-03 15:57:19 +0000,111
2025-01-03 15:57:22 +0000,2025-01-03 15:57:22 +0000,109
2025-01-03 15:57:31 +0000,2025-01-03 15:57:31 +0000,92
2025-01-03 15:57:34 +0000,2025-01-03 15:57:34 +0000,86
2025-01-03 15:57:41 +0000,2025-01-03 15:57:41 +0000,97
2025-01-03 15:57:46 +0000,2025-01-03 15:57:46 +0000,99
